time,pressure,sable
2019-12-11T20:30:00.000Z,652.0416747,4
2019-12-11T21:30:00.000Z,651.5272372,4
2019-12-11T22:30:00.000Z,650.8386499,14
2019-12-11T23:30:00.000Z,650.1054206,5
2019-12-12T00:30:00.000Z,649.4827219,11
2019-12-12T01:30:00.000Z,649.1013847,14
2019-12-12T02:30:00.000Z,649.0337933,11
2019-12-12T03:30:00.000Z,649.2884142,7
2019-12-12T04:30:00.000Z,649.7886467,7
2019-12-12T05:30:00.000Z,650.4076506,3
2019-12-12T06:30:00.000Z,650.9906597,4
2019-12-12T07:30:00.000Z,651.4258303,10
2019-12-12T08:30:00.000Z,651.6319408,8
2019-12-12T09:30:00.000Z,651.5688506,8
2019-12-12T10:30:00.000Z,651.3064794,4
2019-12-12T11:30:00.000Z,650.952265,6
2019-12-12T12:30:00.000Z,650.6195592,4
2019-12-12T13:30:00.000Z,650.4345856,6
2019-12-12T14:30:00.000Z,650.4730061,10
2019-12-12T15:30:00.000Z,650.7474844,10
2019-12-12T16:30:00.000Z,651.1918314,6
2019-12-12T17:30:00.000Z,651.6931828,2
2019-12-12T18:30:00.000Z,652.1187439,8
2019-12-12T19:30:00.000Z,652.3333744,14
2019-12-12T20:30:00.000Z,652.2622089,12
2019-12-12T21:30:00.000Z,651.8835617,11
2019-12-12T22:30:00.000Z,651.2448255,12
2019-12-12T23:30:00.000Z,650.4769019,14
2019-12-13T00:30:00.000Z,649.7391158,1
2019-12-13T01:30:00.000Z,649.1733186,6
2019-12-13T02:30:00.000Z,648.8931811,5
2019-12-13T03:30:00.000Z,648.9509961,5
2019-12-13T04:30:00.000Z,649.3220342,5
2019-12-13T05:30:00.000Z,649.9043103,2
2019-12-13T06:30:00.000Z,650.5657969,4
2019-12-13T07:30:00.000Z,651.1435056,3
2019-12-13T08:30:00.000Z,651.5222011,4
2019-12-13T09:30:00.000Z,651.6480544,1
2019-12-13T10:30:00.000Z,651.5229447,7
2019-12-13T11:30:00.000Z,651.2194686,14
2019-12-13T12:30:00.000Z,650.8499003,5
2019-12-13T13:30:00.000Z,650.5449681,7
2019-12-13T14:30:00.000Z,650.4351972,11
2019-12-13T15:30:00.000Z,650.5596808,6
2019-12-13T16:30:00.000Z,650.9039244,3
2019-12-13T17:30:00.000Z,651.3834325,5
2019-12-13T18:30:00.000Z,651.8702008,8
2019-12-13T19:30:00.000Z,652.2278003,6
2019-12-13T20:30:00.000Z,652.3529511,8
2019-12-13T21:30:00.000Z,652.171474,13
2019-12-13T22:30:00.000Z,651.6866633,11
2019-12-13T23:30:00.000Z,650.9808644,5
2019-12-14T00:30:00.000Z,650.2025156,11
2019-12-14T01:30:00.000Z,649.4922433,4
2019-12-14T02:30:00.000Z,648.99838,5
2019-12-14T03:30:00.000Z,648.8280514,5
2019-12-14T04:30:00.000Z,648.9889225,9
2019-12-14T05:30:00.000Z,649.4514619,11
2019-12-14T06:30:00.000Z,650.1020081,4
2019-12-14T07:30:00.000Z,650.7653069,6
2019-12-14T08:30:00.000Z,651.2972164,5
2019-12-14T09:30:00.000Z,651.6016211,10
2019-12-14T10:30:00.000Z,651.6464614,7
2019-12-14T11:30:00.000Z,651.4622833,10
2019-12-14T12:30:00.000Z,651.1304847,5
2019-12-14T13:30:00.000Z,650.7689736,3
2019-12-14T14:30:00.000Z,650.509545,5
2019-12-14T15:30:00.000Z,650.4601214,4
2019-12-14T16:30:00.000Z,650.6454539,6
2019-12-14T17:30:00.000Z,651.0263111,4
2019-12-14T18:30:00.000Z,651.5110692,2
2019-12-14T19:30:00.000Z,651.9702315,9
2019-12-14T20:30:00.000Z,652.2664083,8
2019-12-14T21:30:00.000Z,652.2936736,3
2019-12-14T22:30:00.000Z,652.0179425,4
2019-12-14T23:30:00.000Z,651.4741797,7
2019-12-15T00:30:00.000Z,650.7533392,
2019-12-15T01:30:00.000Z,649.9893497,10
2019-12-15T02:30:00.000Z,649.3314425,7
2019-12-15T03:30:00.000Z,648.9311364,11
2019-12-15T04:30:00.000Z,648.8614667,11
2019-12-15T05:30:00.000Z,649.1269103,10
2019-12-15T06:30:00.000Z,649.6503361,10
2019-12-15T07:30:00.000Z,650.2935383,9
2019-12-15T08:30:00.000Z,650.9264656,3
2019-12-15T09:30:00.000Z,651.4066144,5
2019-12-15T10:30:00.000Z,651.6515067,8
2019-12-15T11:30:00.000Z,651.6436325,6
2019-12-15T12:30:00.000Z,651.4180775,4
2019-12-15T13:30:00.000Z,651.0763581,14
2019-12-15T14:30:00.000Z,650.7318189,7
2019-12-15T15:30:00.000Z,650.5194668,7
2019-12-15T16:30:00.000Z,650.5216194,14
2019-12-15T17:30:00.000Z,650.7361339,15
2019-12-15T18:30:00.000Z,651.1257747,11
2019-12-15T19:30:00.000Z,651.5795042,10
2019-12-15T20:30:00.000Z,651.9671808,9
2019-12-15T21:30:00.000Z,652.1888594,6
2019-12-15T22:30:00.000Z,652.1515275,12
2019-12-15T23:30:00.000Z,651.8299086,4
2019-12-16T00:30:00.000Z,651.2625758,8
2019-12-16T01:30:00.000Z,650.5391939,9
2019-12-16T02:30:00.000Z,649.8305725,8
2019-12-16T03:30:00.000Z,649.2709458,4
2019-12-16T04:30:00.000Z,648.9686811,5
2019-12-16T05:30:00.000Z,648.9796356,14
2019-12-16T06:30:00.000Z,649.2979542,9
2019-12-16T07:30:00.000Z,649.8439669,15
2019-12-16T08:30:00.000Z,650.4794614,4
2019-12-16T09:30:00.000Z,651.0682425,2
2019-12-16T10:30:00.000Z,651.4900106,5
2019-12-16T11:30:00.000Z,651.6749833,8
2019-12-16T12:30:00.000Z,651.6170972,8
2019-12-16T13:30:00.000Z,651.3670953,6
2019-12-16T14:30:00.000Z,651.0092706,2
2019-12-16T15:30:00.000Z,650.6807711,8
2019-12-16T16:30:00.000Z,650.4964697,4
2019-12-16T17:30:00.000Z,650.5046644,1
2019-12-16T18:30:00.000Z,650.7227322,9
2019-12-16T19:30:00.000Z,651.0926031,4
2019-12-16T20:30:00.000Z,651.5038644,11
2019-12-16T21:30:00.000Z,651.8518778,12
2019-12-16T22:30:00.000Z,652.0175233,
2019-12-16T23:30:00.000Z,651.9569853,13
2019-12-17T00:30:00.000Z,651.6334992,7
2019-12-17T01:30:00.000Z,651.0879472,6
2019-12-17T02:30:00.000Z,650.4240583,5
2019-12-17T03:30:00.000Z,649.7934869,5
2019-12-17T04:30:00.000Z,649.3294442,8
2019-12-17T05:30:00.000Z,649.1058944,8
2019-12-17T06:30:00.000Z,649.1799686,15
2019-12-17T07:30:00.000Z,649.5275575,10
2019-12-17T08:30:00.000Z,650.0527533,4
2019-12-17T09:30:00.000Z,650.6513117,17
2019-12-17T10:30:00.000Z,651.1923092,5
2019-12-17T11:30:00.000Z,651.5657875,6
2019-12-17T12:30:00.000Z,651.7096086,11
2019-12-17T13:30:00.000Z,651.6150222,13
2019-12-17T14:30:00.000Z,651.3455118,12
2019-12-17T15:30:00.000Z,650.99889,8
2019-12-17T16:30:00.000Z,650.6820469,8
2019-12-17T17:30:00.000Z,650.4918464,6
2019-12-17T18:30:00.000Z,650.4816644,7
2019-12-17T19:30:00.000Z,650.6621714,3
2019-12-17T20:30:00.000Z,650.9809256,9
2019-12-17T21:30:00.000Z,651.3491364,3
2019-12-17T22:30:00.000Z,651.6534419,9
2019-12-17T23:30:00.000Z,651.8010233,6
2019-12-18T00:30:00.000Z,651.7420222,7
2019-12-18T01:30:00.000Z,651.4393106,8
2019-12-18T02:30:00.000Z,650.9428522,11
2019-12-18T03:30:00.000Z,650.3688442,6
2019-12-18T04:30:00.000Z,649.8280694,6
2019-12-18T05:30:00.000Z,649.4377597,8
2019-12-18T06:30:00.000Z,649.2762539,3
2019-12-18T07:30:00.000Z,649.3874261,10
2019-12-18T08:30:00.000Z,649.7294575,6
2019-12-18T09:30:00.000Z,650.2330644,8
2019-12-18T10:30:00.000Z,650.7983231,2
2019-12-18T11:30:00.000Z,651.3010011,2
2019-12-18T12:30:00.000Z,651.6359078,1
2019-12-18T13:30:00.000Z,651.7437031,6
2019-12-18T14:30:00.000Z,651.6363094,4
2019-12-18T15:30:00.000Z,651.3488708,11
2019-12-18T16:30:00.000Z,650.9807117,6
2019-12-18T17:30:00.000Z,650.6399897,11
2019-12-18T18:30:00.000Z,650.4164225,4
2019-12-18T19:30:00.000Z,650.3632292,8
2019-12-18T20:30:00.000Z,650.5037711,10
2019-12-18T21:30:00.000Z,650.7701017,6
2019-12-18T22:30:00.000Z,651.0846922,9
2019-12-18T23:30:00.000Z,651.3736242,12
2019-12-19T00:30:00.000Z,651.5483569,
2019-12-19T01:30:00.000Z,651.5268047,7
2019-12-19T02:30:00.000Z,651.2860986,17
2019-12-19T03:30:00.000Z,650.8702181,12
2019-12-19T04:30:00.000Z,650.3794144,11
2019-12-19T05:30:00.000Z,649.9242814,9
2019-12-19T06:30:00.000Z,649.5941764,14
2019-12-19T07:30:00.000Z,649.473425,11
2019-12-19T08:30:00.000Z,649.5902689,8
2019-12-19T09:30:00.000Z,649.9132098,17
2019-12-19T10:30:00.000Z,650.4000469,12
2019-12-19T11:30:00.000Z,650.9479703,3
2019-12-19T12:30:00.000Z,651.4123903,4
2019-12-19T13:30:00.000Z,651.7219478,1
2019-12-19T14:30:00.000Z,651.8308603,13
2019-12-19T15:30:00.000Z,651.6994886,7
2019-12-19T16:30:00.000Z,651.3794283,5
2019-12-19T17:30:00.000Z,650.9744381,5
2019-12-19T18:30:00.000Z,650.5846572,2
2019-12-19T19:30:00.000Z,650.3023633,13
2019-12-19T20:30:00.000Z,650.1891681,7
2019-12-19T21:30:00.000Z,650.2592475,5
2019-12-19T22:30:00.000Z,650.4832506,5
2019-12-19T23:30:00.000Z,650.8097983,8
2019-12-20T00:30:00.000Z,651.1341206,2
2019-12-20T01:30:00.000Z,651.3520897,7
2019-12-20T02:30:00.000Z,651.3971969,5
2019-12-20T03:30:00.000Z,651.2476444,15
2019-12-20T04:30:00.000Z,650.9265606,13
2019-12-20T05:30:00.000Z,650.5141647,9
2019-12-20T06:30:00.000Z,650.1195756,16
2019-12-20T07:30:00.000Z,649.8299358,6
2019-12-20T08:30:00.000Z,649.7122617,9
2019-12-20T09:30:00.000Z,649.8154182,1
2019-12-20T10:30:00.000Z,650.1314183,
2019-12-20T11:30:00.000Z,650.5991964,
2019-12-20T12:30:00.000Z,651.1226533,4
2019-12-20T13:30:00.000Z,651.5860631,4
2019-12-20T14:30:00.000Z,651.8840042,10
2019-12-20T15:30:00.000Z,651.9593147,2
2019-12-20T16:30:00.000Z,651.7885336,15
2019-12-20T17:30:00.000Z,651.4230169,4
2019-12-20T18:30:00.000Z,650.9490631,6
2019-12-20T19:30:00.000Z,650.4815206,4
2019-12-20T20:30:00.000Z,650.1147078,8
2019-12-20T21:30:00.000Z,649.9259567,2
2019-12-20T22:30:00.000Z,649.9483903,4
2019-12-20T23:30:00.000Z,650.1820725,7
2019-12-21T00:30:00.000Z,650.5334911,2
2019-12-21T01:30:00.000Z,650.8957939,9
2019-12-21T02:30:00.000Z,651.1812581,
2019-12-21T03:30:00.000Z,651.3271567,3
2019-12-21T04:30:00.000Z,651.2584881,8
2019-12-21T05:30:00.000Z,651.0097697,7
2019-12-21T06:30:00.000Z,650.65865,10
2019-12-21T07:30:00.000Z,650.28849,6
2019-12-21T08:30:00.000Z,650.0134336,5
2019-12-21T09:30:00.000Z,649.9126816,5
2019-12-21T10:30:00.000Z,650.0137161,7
2019-12-21T11:30:00.000Z,650.3232806,19
2019-12-21T12:30:00.000Z,650.790815,14
2019-12-21T13:30:00.000Z,651.3136597,6
2019-12-21T14:30:00.000Z,651.7645067,3
2019-12-21T15:30:00.000Z,652.0403953,3
2019-12-21T16:30:00.000Z,652.0742717,9
2019-12-21T17:30:00.000Z,651.851505,4
2019-12-21T18:30:00.000Z,651.4019975,16
2019-12-21T19:30:00.000Z,650.84305,18
2019-12-21T20:30:00.000Z,650.2806186,9
2019-12-21T21:30:00.000Z,649.8414128,8
2019-12-21T22:30:00.000Z,649.6225186,10
2019-12-21T23:30:00.000Z,649.6468706,7
2019-12-22T00:30:00.000Z,649.8962944,10
2019-12-22T01:30:00.000Z,650.2859064,20
2019-12-22T02:30:00.000Z,650.7252342,3
2019-12-22T03:30:00.000Z,651.0998747,4
2019-12-22T04:30:00.000Z,651.3228231,18
2019-12-22T05:30:00.000Z,651.33031,4
2019-12-22T06:30:00.000Z,651.145345,15
2019-12-22T07:30:00.000Z,650.8224739,7
2019-12-22T08:30:00.000Z,650.4598661,8
2019-12-22T09:30:00.000Z,650.1760014,2
2019-12-22T10:30:00.000Z,650.0712686,6
2019-12-22T11:30:00.000Z,650.1728403,5
2019-12-22T12:30:00.000Z,650.4974881,17
2019-12-22T13:30:00.000Z,650.9723886,4
2019-12-22T14:30:00.000Z,651.4940933,9
2019-12-22T15:30:00.000Z,651.9374119,7
2019-12-22T16:30:00.000Z,652.1896194,3
2019-12-22T17:30:00.000Z,652.1787069,12
2019-12-22T18:30:00.000Z,651.8780231,15
2019-12-22T19:30:00.000Z,651.3547811,5
2019-12-22T20:30:00.000Z,650.7037353,11
2019-12-22T21:30:00.000Z,650.0673733,10
2019-12-22T22:30:00.000Z,649.5745442,10
2019-12-22T23:30:00.000Z,649.3351919,12
2019-12-23T00:30:00.000Z,649.3805172,2
2019-12-23T01:30:00.000Z,649.6764939,5
2019-12-23T02:30:00.000Z,650.1389683,15
2019-12-23T03:30:00.000Z,650.6526036,8
2019-12-23T04:30:00.000Z,651.1043728,8
2019-12-23T05:30:00.000Z,651.3863236,8
2019-12-23T06:30:00.000Z,651.4377369,9
2019-12-23T07:30:00.000Z,651.2667983,4
2019-12-23T08:30:00.000Z,650.9487583,
2019-12-23T09:30:00.000Z,650.5835894,9
2019-12-23T10:30:00.000Z,650.2976939,17
2019-12-23T11:30:00.000Z,650.1924808,12
2019-12-23T12:30:00.000Z,650.3177064,8
2019-12-23T13:30:00.000Z,650.67144,9
2019-12-23T14:30:00.000Z,651.1679931,6
2019-12-23T15:30:00.000Z,651.6837408,12
2019-12-23T16:30:00.000Z,652.1083386,10
2019-12-23T17:30:00.000Z,652.3079244,12
2019-12-23T18:30:00.000Z,652.2162433,8
2019-12-23T19:30:00.000Z,651.8310939,5
2019-12-23T20:30:00.000Z,651.2080708,2
2019-12-23T21:30:00.000Z,650.4757297,6
2019-12-23T22:30:00.000Z,649.7921211,6
2019-12-23T23:30:00.000Z,649.2992578,8
2019-12-24T00:30:00.000Z,649.0791889,5
2019-12-24T01:30:00.000Z,649.1677347,10
2019-12-24T02:30:00.000Z,649.5396858,10
2019-12-24T03:30:00.000Z,650.0984028,4
2019-12-24T04:30:00.000Z,650.68815,8
2019-12-24T05:30:00.000Z,651.1848472,5
2019-12-24T06:30:00.000Z,651.493555,5
2019-12-24T07:30:00.000Z,651.5470903,10
2019-12-24T08:30:00.000Z,651.3560158,10
2019-12-24T09:30:00.000Z,651.0098475,9
2019-12-24T10:30:00.000Z,650.6298906,8
2019-12-24T11:30:00.000Z,650.3512558,1
2019-12-24T12:30:00.000Z,650.2696836,6
2019-12-24T13:30:00.000Z,650.4264819,4
2019-12-24T14:30:00.000Z,650.8120847,7
2019-12-24T15:30:00.000Z,651.3276086,9
2019-12-24T16:30:00.000Z,651.8535881,7
2019-12-24T17:30:00.000Z,652.2476192,14
2019-12-24T18:30:00.000Z,652.3839803,5
2019-12-24T19:30:00.000Z,652.21025,8
2019-12-24T20:30:00.000Z,651.7349481,6
2019-12-24T21:30:00.000Z,651.0262028,6
2019-12-24T22:30:00.000Z,650.2388331,12
2019-12-24T23:30:00.000Z,649.5381594,2
2019-12-25T00:30:00.000Z,649.0639042,7
2019-12-25T01:30:00.000Z,648.8955228,11
2019-12-25T02:30:00.000Z,649.0610547,8
2019-12-25T03:30:00.000Z,649.5152797,7
2019-12-25T04:30:00.000Z,650.1387792,3
2019-12-25T05:30:00.000Z,650.7815647,
2019-12-25T06:30:00.000Z,651.3037353,4
2019-12-25T07:30:00.000Z,651.5981703,3
2019-12-25T08:30:00.000Z,651.6115369,2
2019-12-25T09:30:00.000Z,651.3735242,3
2019-12-25T10:30:00.000Z,651.0017606,13
2019-12-25T11:30:00.000Z,650.6314839,6
2019-12-25T12:30:00.000Z,650.3798878,10
2019-12-25T13:30:00.000Z,650.3324525,4
2019-12-25T14:30:00.000Z,650.5370994,
2019-12-25T15:30:00.000Z,650.9649422,5
2019-12-25T16:30:00.000Z,651.4993797,6
2019-12-25T17:30:00.000Z,652.0024081,9
2019-12-25T18:30:00.000Z,652.3289233,4
2019-12-25T19:30:00.000Z,652.3839931,2
2019-12-25T20:30:00.000Z,652.1106619,6
2019-12-25T21:30:00.000Z,651.5411119,16
2019-12-25T22:30:00.000Z,650.7747047,5
2019-12-25T23:30:00.000Z,649.9812983,10
2019-12-26T00:30:00.000Z,649.3019831,6
2019-12-26T01:30:00.000Z,648.8879558,10
2019-12-26T02:30:00.000Z,648.8148283,10
2019-12-26T03:30:00.000Z,649.0805136,4
2019-12-26T04:30:00.000Z,649.6204118,4
2019-12-26T05:30:00.000Z,650.2997183,4
2019-12-26T06:30:00.000Z,650.9579858,4
2019-12-26T07:30:00.000Z,651.4499269,6
2019-12-26T08:30:00.000Z,651.6849578,2
2019-12-26T09:30:00.000Z,651.6354336,3
2019-12-26T10:30:00.000Z,651.3631869,7
2019-12-26T11:30:00.000Z,650.9825125,6
2019-12-26T12:30:00.000Z,650.6246869,10
2019-12-26T13:30:00.000Z,650.4000903,9
2019-12-26T14:30:00.000Z,650.4104103,13
2019-12-26T15:30:00.000Z,650.6725097,1
2019-12-26T16:30:00.000Z,651.1163317,5
2019-12-26T17:30:00.000Z,651.6491375,18
2019-12-26T18:30:00.000Z,652.1029239,3
2019-12-26T19:30:00.000Z,652.358287,
2019-12-26T20:30:00.000Z,652.3091825,5
2019-12-26T21:30:00.000Z,651.9343508,13
2019-12-26T22:30:00.000Z,651.3021208,7
2019-12-26T23:30:00.000Z,650.5231706,10
2019-12-27T00:30:00.000Z,649.7472297,11
2019-12-27T01:30:00.000Z,649.1360486,12
2019-12-27T02:30:00.000Z,648.8178333,12
2019-12-27T03:30:00.000Z,648.8560256,8
2019-12-27T04:30:00.000Z,649.2177461,10
2019-12-27T05:30:00.000Z,649.8156178,11
2019-12-27T06:30:00.000Z,650.5028844,16
2019-12-27T07:30:00.000Z,651.1294658,15
2019-12-27T08:30:00.000Z,651.54444,17
2019-12-27T09:30:00.000Z,651.6914757,8
2019-12-27T10:30:00.000Z,651.5849617,10
2019-12-27T11:30:00.000Z,651.2793047,15
2019-12-27T12:30:00.000Z,650.8924247,3
2019-12-27T13:30:00.000Z,650.5573797,
2019-12-27T14:30:00.000Z,650.3963117,
2019-12-27T15:30:00.000Z,650.4734619,1
2019-12-27T16:30:00.000Z,650.7873439,
2019-12-27T17:30:00.000Z,651.2629011,2
2019-12-27T18:30:00.000Z,651.7522781,5
2019-12-27T19:30:00.000Z,652.1346764,3
2019-12-27T20:30:00.000Z,652.2948589,11
2019-12-27T21:30:00.000Z,652.1525817,7
2019-12-27T22:30:00.000Z,651.7061561,
2019-12-27T23:30:00.000Z,651.0326794,1
2019-12-28T00:30:00.000Z,650.2572631,2
2019-12-28T01:30:00.000Z,649.5423628,7
2019-12-28T02:30:00.000Z,649.0473364,6
2019-12-28T03:30:00.000Z,648.8601275,7
2019-12-28T04:30:00.000Z,649.0049414,11
2019-12-28T05:30:00.000Z,649.4581128,7
2019-12-28T06:30:00.000Z,650.0918664,5
2019-12-28T07:30:00.000Z,650.7643928,5
2019-12-28T08:30:00.000Z,651.315245,4
2019-12-28T09:30:00.000Z,651.641585,3
2019-12-28T10:30:00.000Z,651.7039183,4
2019-12-28T11:30:00.000Z,651.5284286,5
2019-12-28T12:30:00.000Z,651.1865664,2
2019-12-28T13:30:00.000Z,650.8110881,5
2019-12-28T14:30:00.000Z,650.5286214,4
2019-12-28T15:30:00.000Z,650.4346458,5
2019-12-28T16:30:00.000Z,650.5703856,8
2019-12-28T17:30:00.000Z,650.9113658,12
2019-12-28T18:30:00.000Z,651.3686506,2
2019-12-28T19:30:00.000Z,651.8082872,5
2019-12-28T20:30:00.000Z,652.1020033,4
2019-12-28T21:30:00.000Z,652.1559906,1
2019-12-28T22:30:00.000Z,651.9225197,7
2019-12-28T23:30:00.000Z,651.4269603,7
2019-12-29T00:30:00.000Z,650.7539264,5
2019-12-29T01:30:00.000Z,650.0400186,1
2019-12-29T02:30:00.000Z,649.4232459,7
2019-12-29T03:30:00.000Z,649.0425311,13
2019-12-29T04:30:00.000Z,648.97281,12
2019-12-29T05:30:00.000Z,649.2225036,15
2019-12-29T06:30:00.000Z,649.7270608,12
2019-12-29T07:30:00.000Z,650.3547053,13
2019-12-29T08:30:00.000Z,650.9669922,8
2019-12-29T09:30:00.000Z,651.4337622,14
2019-12-29T10:30:00.000Z,651.6643953,13
2019-12-29T11:30:00.000Z,651.6473453,4
2019-12-29T12:30:00.000Z,651.4231125,5
2019-12-29T13:30:00.000Z,651.0701289,9
2019-12-29T14:30:00.000Z,650.716305,3
2019-12-29T15:30:00.000Z,650.4914107,12
2019-12-29T16:30:00.000Z,650.4652369,3
2019-12-29T17:30:00.000Z,650.6590464,6
2019-12-29T18:30:00.000Z,651.0152761,2
2019-12-29T19:30:00.000Z,651.4264731,4
2019-12-29T20:30:00.000Z,651.7794075,5
2019-12-29T21:30:00.000Z,651.9749594,9
2019-12-29T22:30:00.000Z,651.9364992,2
2019-12-29T23:30:00.000Z,651.6437475,5
2019-12-30T00:30:00.000Z,651.1316717,6
2019-12-30T01:30:00.000Z,650.4827583,9
2019-12-30T02:30:00.000Z,649.8474862,4
2019-12-30T03:30:00.000Z,649.367925,14
2019-12-30T04:30:00.000Z,649.1313447,7
2019-12-30T05:30:00.000Z,649.19358,13
2019-12-30T06:30:00.000Z,649.5341361,3
2019-12-30T07:30:00.000Z,650.0610103,9
2019-12-30T08:30:00.000Z,650.6468672,4
2019-12-30T09:30:00.000Z,651.1623014,3
2019-12-30T10:30:00.000Z,651.5105506,6
2019-12-30T11:30:00.000Z,651.6519047,5
2019-12-30T12:30:00.000Z,651.5590597,5
2019-12-30T13:30:00.000Z,651.29074,9
2019-12-30T14:30:00.000Z,650.9384032,18
2019-12-30T15:30:00.000Z,650.6438769,6
2019-12-30T16:30:00.000Z,650.4826775,4
2019-12-30T17:30:00.000Z,650.5115458,3
2019-12-30T18:30:00.000Z,650.7189975,13
2019-12-30T19:30:00.000Z,651.0519394,2
2019-12-30T20:30:00.000Z,651.4041578,3
2019-12-30T21:30:00.000Z,651.6881086,7
2019-12-30T22:30:00.000Z,651.8154144,4
2019-12-30T23:30:00.000Z,651.7197392,9
2019-12-31T00:30:00.000Z,651.3928453,4
2019-12-31T01:30:00.000Z,650.8719458,19
2019-12-31T02:30:00.000Z,650.2895283,12
2019-12-31T03:30:00.000Z,649.7623248,15
2019-12-31T04:30:00.000Z,649.4040539,12
2019-12-31T05:30:00.000Z,649.292785,13
2019-12-31T06:30:00.000Z,649.4515936,13
2019-12-31T07:30:00.000Z,649.8304847,8
2019-12-31T08:30:00.000Z,650.3319819,10
2019-12-31T09:30:00.000Z,650.8544881,
2019-12-31T10:30:00.000Z,651.2833464,3
2019-12-31T11:30:00.000Z,651.5477553,7
2019-12-31T12:30:00.000Z,651.6072006,8
2019-12-31T13:30:00.000Z,651.4730828,7
2019-12-31T14:30:00.000Z,651.2004278,10
2019-12-31T15:30:00.000Z,650.8853186,5
2019-12-31T16:30:00.000Z,650.6274033,6
2019-12-31T17:30:00.000Z,650.5174996,4
2019-12-31T18:30:00.000Z,650.5680814,2
2019-12-31T19:30:00.000Z,650.7682372,3
2019-12-31T20:30:00.000Z,651.0542114,7
2019-12-31T21:30:00.000Z,651.3510219,8
2019-12-31T22:30:00.000Z,651.5590992,8
2019-12-31T23:30:00.000Z,651.6141497,12
2020-01-01T00:30:00.000Z,651.4726564,16
2020-01-01T01:30:00.000Z,651.1312711,12
2020-01-01T02:30:00.000Z,650.6616714,7
2020-01-01T03:30:00.000Z,650.1756886,17
2020-01-01T04:30:00.000Z,649.7850383,11
2020-01-01T05:30:00.000Z,649.56274,11
2020-01-01T06:30:00.000Z,649.5460164,9
2020-01-01T07:30:00.000Z,649.7560964,9
2020-01-01T08:30:00.000Z,650.1266461,1
2020-01-01T09:30:00.000Z,650.584455,8
2020-01-01T10:30:00.000Z,651.0379792,2
2020-01-01T11:30:00.000Z,651.3861036,4
2020-01-01T12:30:00.000Z,651.5617367,3
2020-01-01T13:30:00.000Z,651.5501242,10
2020-01-01T14:30:00.000Z,651.3834119,4
2020-01-01T15:30:00.000Z,651.105576,8
2020-01-01T16:30:00.000Z,650.7938575,11
2020-01-01T17:30:00.000Z,650.5716778,11
2020-01-01T18:30:00.000Z,650.4843522,4
2020-01-01T19:30:00.000Z,650.5348364,8
2020-01-01T20:30:00.000Z,650.7042947,4
2020-01-01T21:30:00.000Z,650.9348553,5
2020-01-01T22:30:00.000Z,651.1763061,4
2020-01-01T23:30:00.000Z,651.3433178,8
2020-01-02T00:30:00.000Z,651.3681183,
2020-01-02T01:30:00.000Z,651.2142689,13
2020-01-02T02:30:00.000Z,650.9102322,12
2020-01-02T03:30:00.000Z,650.5382681,9
2020-01-02T04:30:00.000Z,650.1619772,5
2020-01-02T05:30:00.000Z,649.8624444,9
2020-01-02T06:30:00.000Z,649.7252834,13
2020-01-02T07:30:00.000Z,649.7914883,12
2020-01-02T08:30:00.000Z,650.0253367,17
2020-01-02T09:30:00.000Z,650.3827994,4
2020-01-02T10:30:00.000Z,650.7952736,3
2020-01-02T11:30:00.000Z,651.1864314,6
2020-01-02T12:30:00.000Z,651.4760869,6
2020-01-02T13:30:00.000Z,651.6005736,6
2020-01-02T14:30:00.000Z,651.5525767,6
2020-01-02T15:30:00.000Z,651.3593281,11
2020-01-02T16:30:00.000Z,651.0802067,6
2020-01-02T17:30:00.000Z,650.7872042,7
2020-01-02T18:30:00.000Z,650.5737936,11
2020-01-02T19:30:00.000Z,650.474269,9
2020-01-02T20:30:00.000Z,650.4827619,12
2020-01-02T21:30:00.000Z,650.6029214,6
2020-01-02T22:30:00.000Z,650.8007058,5
2020-01-02T23:30:00.000Z,651.0159967,
2020-01-03T00:30:00.000Z,651.1626994,11
2020-01-03T01:30:00.000Z,651.1724972,6
2020-01-03T02:30:00.000Z,651.058635,4
2020-01-03T03:30:00.000Z,650.8259797,10
2020-01-03T04:30:00.000Z,650.5185036,2
2020-01-03T05:30:00.000Z,650.2329967,13
2020-01-03T06:30:00.000Z,650.0321064,3
2020-01-03T07:30:00.000Z,649.9712973,2
2020-01-03T08:30:00.000Z,650.0736825,13
2020-01-03T09:30:00.000Z,650.3070944,2
2020-01-03T10:30:00.000Z,650.6402989,6
2020-01-03T11:30:00.000Z,651.0194656,3
2020-01-03T12:30:00.000Z,651.3512436,10
2020-01-03T13:30:00.000Z,651.5691758,13
2020-01-03T14:30:00.000Z,651.6446989,14
2020-01-03T15:30:00.000Z,651.5646917,8
2020-01-03T16:30:00.000Z,651.3353097,6
2020-01-03T17:30:00.000Z,651.0293303,14
2020-01-03T18:30:00.000Z,650.7189033,12
2020-01-03T19:30:00.000Z,650.4772678,4
2020-01-03T20:30:00.000Z,650.3352203,6
2020-01-03T21:30:00.000Z,650.3302139,5
2020-01-03T22:30:00.000Z,650.4396222,4
2020-01-03T23:30:00.000Z,650.6373225,1
2020-01-04T00:30:00.000Z,650.8487914,12
2020-01-04T01:30:00.000Z,650.9878044,6
2020-01-04T02:30:00.000Z,651.0313194,12
2020-01-04T03:30:00.000Z,650.9727389,6
2020-01-04T04:30:00.000Z,650.7932439,15
